ID;Name;MW;SMILES
DB00303;Ertapenem;475.515;[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
DB00304;Desogestrel;310.473;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DB00305;Mitomycin;334.3272;[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O
DB00306;Talbutal;224.2563;CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
DB00307;Bexarotene;348.4779;CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C
DB00308;Ibutilide;384.576;CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
DB00309;Vindesine;753.941;[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC
DB00310;Chlorthalidone;338.766;NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
DB00312;Pentobarbital;226.2722;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
DB00313;Valproic acid;144.2114;CCCC(CCC)C(O)=O
DB00314;Capreomycin;1321.4123;[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O
DB00315;Zolmitriptan;287.3568;CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12
DB00316;Acetaminophen;151.1626;CC(=O)NC1=CC=C(O)C=C1
DB00317;Gefitinib;446.902;COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1
DB00318;Codeine;299.3642;[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC
DB00319;Piperacillin;517.555;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O
DB00320;Dihydroergotamine;583.6774;[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O
DB00321;Amitriptyline;277.4033;CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DB00322;Floxuridine;246.1924;OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O
DB00323;Tolcapone;273.2408;CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
DB00324;Fluorometholone;376.4617;[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DB00325;Nitroprusside;215.938;O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
DB00326;Calcium glucoheptonate;490.425;[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
DB00327;Hydromorphone;285.3377;[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
DB00328;Indomethacin;357.788;COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
DB00330;Ethambutol;204.3098;CC[C@@H](CO)NCCN[C@@H](CC)CO
DB00331;Metformin;129.1636;CN(C)C(=N)NC(N)=N
DB00332;Ipratropium;332.463;[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
DB00333;Methadone;309.4452;CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB00334;Olanzapine;312.432;CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
DB00335;Atenolol;266.3361;CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1
DB00336;Nitrofural;198.1362;NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
DB00337;Pimecrolimus;810.46;[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC
DB00338;Omeprazole;345.416;COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
DB00339;Pyrazinamide;123.1127;NC(=O)C1=NC=CN=C1
DB00340;Metixene;309.468;CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB00341;Cetirizine;388.888;OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB00342;Terfenadine;471.6734;CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB00343;Diltiazem;414.518;COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
DB00344;Protriptyline;263.3767;CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12
DB00345;Aminohippuric acid;194.1873;NC1=CC=C(C=C1)C(=O)NCC(O)=O
DB00346;Alfuzosin;389.4488;COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1
DB00347;Trimethadione;143.1406;CN1C(=O)OC(C)(C)C1=O
DB00348;Nitisinone;329.2281;[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O
DB00349;Clobazam;300.74;CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O
DB00350;Minoxidil;209.2483;NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
DB00351;Megestrol acetate;384.516;[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
DB00352;Tioguanine;167.192;NC1=NC(=S)C2=C(N1)N=CN2
DB00353;Methylergometrine;339.4314;[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO
DB00354;Buclizine;433.028;CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1
DB00355;Aztreonam;435.433;C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O
DB00356;Chlorzoxazone;169.565;ClC1=CC2=C(OC(=O)N2)C=C1
DB00357;Aminoglutethimide;232.2783;CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1
DB00358;Mefloquine;378.3122;OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F
DB00359;Sulfadiazine;250.277;NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
DB00360;Sapropterin;241.2471;[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O
DB00361;Vinorelbine;778.947;[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC
DB00363;Clozapine;326.823;CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
DB00364;Sucralfate;1558.67;O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
DB00365;Grepafloxacin;359.3947;CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O
DB00366;Doxylamine;270.3694;CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
DB00367;Levonorgestrel;312.4458;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00368;Norepinephrine;169.1778;NC[C@H](O)C1=CC(O)=C(O)C=C1
DB00369;Cidofovir;279.187;NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
DB00370;Mirtazapine;265.3529;CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
DB00371;Meprobamate;218.2502;CCCC(C)(COC(N)=O)COC(N)=O
DB00372;Thiethylperazine;399.616;CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
DB00373;Timolol;316.42;[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1
DB00374;Treprostinil;390.5131;[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1
DB00376;Trihexyphenidyl;301.4662;OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
DB00377;Palonosetron;296.414;[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2
DB00378;Dydrogesterone;312.4458;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C
DB00379;Mexiletine;179.2588;CC(N)COC1=C(C)C=CC=C1C
DB00380;Dexrazoxane;268.2691;C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
DB00381;Amlodipine;408.876;CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
DB00382;Tacrine;198.2637;NC1=C2CCCCC2=NC2=CC=CC=C12
DB00383;Oxyphencyclimine;344.4479;CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DB00384;Triamterene;253.2626;NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1
DB00385;Valrubicin;723.651;[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1
DB00387;Procyclidine;287.4397;OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
DB00388;Phenylephrine;167.205;CNC[C@H](O)C1=CC(O)=CC=C1
DB00389;Carbimazole;186.232;CCOC(=O)N1C=CN(C)C1=S
DB00390;Digoxin;780.9385;[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1
DB00391;Sulpiride;341.426;CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
DB00392;Profenamine;312.472;CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
DB00393;Nimodipine;418.4403;COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
DB00394;Beclomethasone dipropionate;521.042;[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00395;Carisoprodol;260.33;CCCC(C)(COC(N)=O)COC(=O)NC(C)C
DB00396;Progesterone;314.4617;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB00397;Phenylpropanolamine;151.209;CC(N)C(O)C1=CC=CC=C1
DB00398;Sorafenib;464.825;CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
DB00399;Zoledronic acid;272.0896;OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
DB00400;Griseofulvin;352.766;COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC
DB00401;Nisoldipine;388.4144;COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C
DB00402;Eszopiclone;388.808;CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
DB00403;Ceruletide;1352.405;[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
DB00404;Alprazolam;308.765;CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
DB00405;Dexbrompheniramine;319.239;CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1
DB00406;Gentian violet cation;372.5258;CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C
DB00408;Loxapine;327.808;CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
DB00409;Remoxipride;371.269;CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
DB00410;Mupirocin;500.6222;C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O
DB00411;Carbamoylcholine;147.1955;C[N+](C)(C)CCOC(N)=O
DB00412;Rosiglitazone;357.427;CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
DB00413;Pramipexole;211.327;CCCN[C@H]1CCC2=C(C1)SC(N)=N2
DB00414;Acetohexamide;324.395;CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
DB00415;Ampicillin;349.405;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
DB00416;Metocurine iodide;906.6279;[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
DB00417;Phenoxymethylpenicillin;350.39;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O
DB00418;Secobarbital;238.2829;CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
DB00419;Miglustat;219.278;CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB00420;Promazine;284.419;CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
DB00421;Spironolactone;416.573;[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O
DB00422;Methylphenidate;233.3062;COC(=O)C(C1CCCCN1)C1=CC=CC=C1
DB00423;Methocarbamol;241.2405;COC1=C(OCC(O)COC(N)=O)C=CC=C1
DB00424;Hyoscyamine;289.3694;CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
DB00425;Zolpidem;307.3895;CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1
DB00426;Famciclovir;321.3318;CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O
DB00427;Triprolidine;278.3914;CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1
DB00428;Streptozocin;265.222;CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
DB00429;Carboprost tromethamine;489.65;NC(CO)(CO)CO.CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
DB00430;Cefpiramide;612.637;[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C(O)=O
DB00431;Lindane;290.83;Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DB00432;Trifluridine;296.1999;OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F
DB00433;Prochlorperazine;373.943;CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
DB00434;Cyproheptadine;287.3981;CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12
DB00435;Nitric Oxide;30.0061;[N]=O
DB00436;Bendroflumethiazide;421.415;NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F
DB00437;Allopurinol;136.1115;OC1=NC=NC2=C1C=NN2
DB00438;Ceftazidime;546.576;[O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1
DB00439;Cerivastatin;459.5503;COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(C(C)C)N=C1C(C)C
DB00440;Trimethoprim;290.3177;COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC
DB00441;Gemcitabine;263.1981;NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F
DB00442;Entecavir;277.2792;NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)C1=C
DB00443;Betamethasone;392.4611;[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00444;Teniposide;656.654;[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@H]2O[C@]1([H])O[C@]2([H])CO[C@H](O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1
DB00445;Epirubicin;543.5193;COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
DB00446;Chloramphenicol;323.129;OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O
DB00447;Loracarbef;349.769;N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1
DB00448;Lansoprazole;369.361;CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
DB00449;Dipivefrin;351.4373;CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1
DB00450;Droperidol;379.4274;FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12
DB00451;Levothyroxine;776.87;N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O
DB00452;Framycetin;614.6437;NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
DB00454;Meperidine;247.3327;CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1
DB00455;Loratadine;382.883;CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
DB00456;Cefalotin;396.438;[H][C@@]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(O)=O)=C(COC(C)=O)CS[C@]12[H]
DB00457;Prazosin;383.4011;COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1
DB00458;Imipramine;280.4073;CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
DB00459;Acitretin;326.4293;COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1
DB00461;Nabumetone;228.2863;COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2
DB00462;Methscopolamine bromide;398.297;[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1
DB00464;Sodium tetradecyl sulfate;316.43;[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O
DB00465;Ketorolac;255.2686;OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1
DB00467;Enoxacin;320.3189;CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1
DB00468;Quinine;324.4168;[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
DB00469;Tenoxicam;337.37;CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O
DB00470;Dronabinol;314.4617;[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1
DB00471;Montelukast;586.183;OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1
DB00472;Fluoxetine;309.3261;CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
DB00473;Hexylcaine;261.3593;CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1
DB00474;Methohexital;262.3043;CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O
DB00475;Chlordiazepoxide;299.755;CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1
DB00476;Duloxetine;297.415;CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1
DB00477;Chlorpromazine;318.864;CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2
DB00478;Rimantadine;179.3018;CC(N)C12CC3CC(CC(C3)C1)C2
DB00479;Amikacin;585.6025;NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
DB00480;Lenalidomide;259.2606;NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
DB00481;Raloxifene;473.583;OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
DB00482;Celecoxib;381.372;CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F
DB00483;Gallamine triethiodide;891.5291;[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC
DB00484;Brimonidine;292.135;BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12
DB00485;Dicloxacillin;470.326;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O
DB00486;Nabilone;372.5408;[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC
DB00487;Pefloxacin;333.3574;CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1
DB00488;Altretamine;210.2794;CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
DB00489;Sotalol;272.364;CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
DB00490;Buspirone;385.5031;O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1
DB00491;Miglitol;207.2243;OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB00492;Fosinopril;563.672;CCC(=O)O[C@@H](OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C
DB00493;Cefotaxime;455.465;[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
DB00494;Entacapone;305.286;CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N
DB00495;Zidovudine;267.2413;CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
DB00496;Darifenacin;426.55;NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1
DB00497;Oxycodone;315.3636;COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C
DB00498;Phenindione;222.2387;O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1
DB00499;Flutamide;276.2118;CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
DB00500;Tolmetin;257.2845;CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1
DB00501;Cimetidine;252.339;CN\C(NCCSCC1=C(C)NC=N1)=N\C#N
