ID;Name;MW;H_Donors;H_Acceptors;LogP;TPSA;Heavy_Atoms;Lipinski;SMILES
DB00253;Medrysone;344.4877;1.0;3.0;3.9403000000000032;54.37;25.0;1;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
DB00254;Doxycycline;444.4346;6.0;9.0;-0.3475999999999985;181.62;32.0;0;[H][C@@]12[C@@H](C)C3=CC=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O
DB00255;Diethylstilbestrol;268.356;2.0;2.0;4.828600000000005;40.46;20.0;1;CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
DB00256;Lymecycline;602.6328;9.0;12.0;-0.4541999999999937;242.98;43.0;0;[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C(O)[C@H]2N(C)C
DB00257;Clotrimazole;344.837;0.0;2.0;5.376700000000004;17.82;25.0;0;ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DB00258;Calcium acetate;158.166;0.0;4.0;-2.8683999999999994;80.25999999999999;9.0;1;[Ca++].CC([O-])=O.CC([O-])=O
DB00259;Sulfanilamide;172.205;2.0;3.0;-0.08379999999999999;86.18;11.0;1;NC1=CC=C(C=C1)S(N)(=O)=O
DB00260;Cycloserine;102.0919;2.0;3.0;-1.6249000000000007;64.35;7.0;1;N[C@@H]1CONC1=O
DB00261;Anagrelide;256.088;1.0;3.0;1.9263;44.7;16.0;1;ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl
DB00262;Carmustine;214.05;1.0;3.0;1.157;61.77;12.0;1;ClCCNC(=O)N(CCCl)N=O
DB00263;Sulfisoxazole;267.304;2.0;5.0;1.67444;98.22;18.0;1;CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
DB00264;Metoprolol;267.3639;2.0;4.0;1.6132;50.72;19.0;1;COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
DB00265;Crotamiton;203.2802;0.0;1.0;2.9240200000000014;20.310000000000002;15.0;1;CCN(C(=O)C=CC)C1=CC=CC=C1C
DB00266;Dicoumarol;336.295;2.0;6.0;2.9014000000000006;100.88000000000001;25.0;1;OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2
DB00267;Cefmenoxime;511.558;3.0;14.0;-0.8697999999999988;190.80999999999997;33.0;0;[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
DB00268;Ropinirole;260.3746;1.0;2.0;2.845700000000001;32.34;19.0;1;CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
DB00270;Isradipine;371.3871;1.0;8.0;2.5822000000000003;103.55;27.0;1;COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C
DB00271;Diatrizoate;613.9136;3.0;3.0;3.1154;95.5;20.0;0;CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
DB00272;Betazole;111.1451;2.0;2.0;-0.08910000000000035;54.699999999999996;8.0;1;NCCC1=CC=NN1
DB00273;Topiramate;339.362;1.0;8.0;-0.3953999999999991;115.54000000000002;22.0;1;[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
DB00274;Cefmetazole;471.534;2.0;12.0;-0.728319999999999;163.32999999999998;30.0;0;[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O
DB00275;Olmesartan;446.5016;3.0;7.0;3.6566000000000023;129.81;33.0;1;CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
DB00276;Amsacrine;393.459;2.0;5.0;4.511700000000003;80.32;28.0;1;COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1
DB00277;Theophylline;180.164;1.0;5.0;-1.0397000000000005;72.68;13.0;1;CN1C2=C(NC=N2)C(=O)N(C)C1=O
DB00278;Argatroban;508.64;6.0;6.0;0.9125700000000045;177.70999999999998;35.0;0;C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2
DB00279;Liothyronine;650.9735;3.0;4.0;3.952700000000001;92.78;23.0;0;N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O
DB00280;Disopyramide;339.4745;1.0;3.0;3.361900000000002;59.22;25.0;1;CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C
DB00281;Lidocaine;234.3373;1.0;2.0;2.5837400000000006;32.34;17.0;1;CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
DB00282;Pamidronic acid;235.0695;6.0;4.0;-1.6633000000000004;161.31;13.0;0;NCCC(O)(P(O)(O)=O)P(O)(O)=O
DB00283;Clemastine;343.89;0.0;2.0;5.104400000000005;12.47;24.0;0;CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB00284;Acarbose;645.608;14.0;19.0;-8.721900000000007;329.01000000000005;44.0;0;[H]C(=O)[C@H](O)[C@@H](O)[C@]([H])(O[C@@]1([H])O[C@H](CO)[C@@]([H])(O[C@H]2O[C@H](C)[C@@H](N[C@@]3([H])C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO
DB00285;Venlafaxine;277.4018;1.0;3.0;3.0356000000000014;32.7;20.0;1;COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
DB00287;Travoprost;500.5477;3.0;6.0;4.427400000000004;96.22000000000001;35.0;0;CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
DB00288;Amcinonide;502.5717;1.0;7.0;3.5238000000000023;99.13;36.0;0;[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00289;Atomoxetine;255.3547;1.0;2.0;3.7246200000000034;21.259999999999998;19.0;1;CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1
DB00290;Bleomycin;1415.552;20.0;31.0;-7.703580000000035;627.0700000000002;96.0;0;[H][C@](C)(NC(=O)[C@@]([H])(NC(=O)C1=NC(=NC(N)=C1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@]([H])(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)[C@@H](O)[C@H](C)C(=O)N[C@]([H])(C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)[C@@]([H])(C)O
DB00291;Chlorambucil;304.212;1.0;2.0;3.377900000000002;40.54;19.0;1;OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl
DB00292;Etomidate;244.289;0.0;4.0;2.669100000000001;44.12;18.0;1;CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
DB00293;Raltitrexed;458.488;4.0;7.0;1.97722;152.69;32.0;1;CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
DB00294;Etonogestrel;324.4565;1.0;2.0;4.048700000000004;37.3;24.0;1;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00295;Morphine;285.3377;2.0;4.0;1.1981;52.93000000000001;21.0;1;[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB00296;Ropivacaine;274.4011;1.0;2.0;3.5064400000000013;32.34;20.0;1;CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
DB00297;Bupivacaine;288.4277;1.0;2.0;3.8965400000000026;32.34;21.0;1;CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
DB00298;Dapiprazole;325.4512;0.0;5.0;2.2875200000000007;37.190000000000005;24.0;1;CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1
DB00299;Penciclovir;253.2578;4.0;7.0;-1.3073000000000001;130.05;18.0;1;NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2
DB00300;Tenofovir disoproxil;519.448;1.0;15.0;3.0356000000000014;185.43999999999997;35.0;0;[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C
DB00301;Flucloxacillin;453.872;2.0;6.0;2.6878200000000003;112.74000000000001;30.0;1;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1F)C(O)=O
DB00302;Tranexamic acid;157.2102;2.0;2.0;0.8361000000000001;63.32;11.0;1;NC[C@H]1CC[C@@H](CC1)C(O)=O
DB00303;Ertapenem;475.515;5.0;7.0;0.9406999999999996;156.27;33.0;1;[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
DB00304;Desogestrel;310.473;1.0;1.0;4.869700000000004;20.23;23.0;1;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DB00305;Mitomycin;334.3272;3.0;8.0;-1.6511999999999973;146.89000000000001;24.0;1;[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O
DB00306;Talbutal;224.2563;2.0;3.0;0.9609999999999999;75.27000000000001;16.0;1;CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
DB00307;Bexarotene;348.4779;1.0;1.0;6.103720000000005;37.3;26.0;0;CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C
DB00308;Ibutilide;384.576;2.0;4.0;4.164000000000003;69.64;26.0;1;CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
DB00309;Vindesine;753.941;5.0;10.0;2.732400000000003;164.81999999999996;55.0;0;[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC
DB00310;Chlorthalidone;338.766;3.0;4.0;0.9242000000000002;109.49000000000001;22.0;1;NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
DB00312;Pentobarbital;226.2722;2.0;3.0;1.1849999999999998;75.27000000000001;16.0;1;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
DB00313;Valproic acid;144.2114;1.0;1.0;2.2874;37.3;10.0;1;CCCC(CCC)C(O)=O
DB00314;Capreomycin;1321.4123;27.0;27.0;-15.441999999999885;736.6099999999998;93.0;0;[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O
DB00315;Zolmitriptan;287.3568;2.0;3.0;1.9229;57.36;21.0;1;CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12
DB00316;Acetaminophen;151.1626;2.0;2.0;1.3505999999999998;49.33;11.0;1;CC(=O)NC1=CC=C(O)C=C1
DB00317;Gefitinib;446.902;1.0;7.0;4.2756000000000025;68.74000000000001;31.0;1;COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1
DB00318;Codeine;299.3642;1.0;4.0;1.5010999999999999;41.93000000000001;22.0;1;[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC
DB00319;Piperacillin;517.555;3.0;7.0;-0.24029999999999602;156.42999999999998;36.0;0;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O
DB00320;Dihydroergotamine;583.6774;3.0;6.0;2.0811000000000006;118.21000000000001;43.0;0;[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O
DB00321;Amitriptyline;277.4033;0.0;1.0;4.168600000000003;3.24;21.0;1;CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DB00322;Floxuridine;246.1924;3.0;6.0;-1.6835999999999995;104.54999999999998;17.0;1;OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O
DB00323;Tolcapone;273.2408;2.0;5.0;2.545420000000002;100.66999999999999;20.0;1;CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
DB00324;Fluorometholone;376.4617;2.0;4.0;2.923300000000001;74.6;27.0;1;[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DB00325;Nitroprusside;215.938;0.0;7.0;0.2985;148.37999999999997;13.0;1;O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
DB00326;Calcium glucoheptonate;490.425;12.0;16.0;-11.314600000000002;323.02;31.0;0;[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
DB00327;Hydromorphone;285.3377;1.0;4.0;1.6302999999999999;49.77;21.0;1;[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
DB00328;Indomethacin;357.788;1.0;4.0;3.9273200000000035;68.53;25.0;1;COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
DB00330;Ethambutol;204.3098;4.0;4.0;-0.292599999999999;64.52;14.0;1;CC[C@@H](CO)NCCN[C@@H](CC)CO
DB00331;Metformin;129.1636;4.0;2.0;-1.034159999999999;88.99000000000001;9.0;1;CN(C)C(=N)NC(N)=N
DB00332;Ipratropium;332.463;1.0;3.0;2.8541000000000016;46.53;24.0;1;[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
DB00333;Methadone;309.4452;0.0;2.0;4.292000000000004;20.310000000000002;23.0;1;CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB00334;Olanzapine;312.432;1.0;5.0;3.4392200000000015;30.869999999999997;22.0;1;CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
DB00335;Atenolol;266.3361;3.0;4.0;0.45210000000000006;84.57999999999998;19.0;1;CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1
DB00336;Nitrofural;198.1362;2.0;5.0;0.18999999999999984;123.76000000000002;14.0;1;NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
DB00337;Pimecrolimus;810.46;2.0;11.0;5.719400000000006;158.13;56.0;0;[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC
DB00338;Omeprazole;345.416;1.0;5.0;2.8997400000000013;77.10000000000001;24.0;1;COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
DB00339;Pyrazinamide;123.1127;1.0;3.0;-0.42450000000000054;68.87;9.0;1;NC(=O)C1=NC=CN=C1
DB00340;Metixene;309.468;0.0;2.0;5.015000000000005;3.24;22.0;0;CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB00341;Cetirizine;388.888;1.0;4.0;3.148200000000002;53.010000000000005;27.0;1;OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB00342;Terfenadine;471.6734;2.0;3.0;6.445800000000007;43.7;35.0;0;CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB00343;Diltiazem;414.518;0.0;6.0;3.3685000000000027;59.080000000000005;29.0;1;COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
DB00344;Protriptyline;263.3767;1.0;1.0;4.301900000000003;12.03;20.0;1;CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12
DB00345;Aminohippuric acid;194.1873;3.0;3.0;0.08319999999999972;92.42000000000002;14.0;1;NC1=CC=C(C=C1)C(=O)NCC(O)=O
DB00346;Alfuzosin;389.4488;2.0;8.0;1.3507;111.83;28.0;1;COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1
DB00347;Trimethadione;143.1406;0.0;3.0;0.37359999999999993;46.61;10.0;1;CN1C(=O)OC(C)(C)C1=O
DB00348;Nitisinone;329.2281;0.0;5.0;2.7346000000000004;94.35;23.0;1;[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O
DB00349;Clobazam;300.74;0.0;2.0;3.3712000000000018;40.620000000000005;21.0;1;CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O
DB00350;Minoxidil;209.2483;2.0;5.0;-0.1303000000000003;95.10999999999999;15.0;1;NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
DB00351;Megestrol acetate;384.516;0.0;4.0;4.575300000000004;60.440000000000005;28.0;1;[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
DB00352;Tioguanine;167.192;3.0;4.0;0.5976899999999998;83.38;11.0;1;NC1=NC(=S)C2=C(N1)N=CN2
DB00353;Methylergometrine;339.4314;3.0;3.0;1.9247;68.36;25.0;1;[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO
DB00354;Buclizine;433.028;0.0;2.0;6.544700000000008;6.48;31.0;0;CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1
DB00355;Aztreonam;435.433;3.0;10.0;-2.2238999999999978;206.02999999999997;28.0;1;C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O
DB00356;Chlorzoxazone;169.565;1.0;2.0;1.7745;46.0;11.0;1;ClC1=CC2=C(OC(=O)N2)C=C1
DB00357;Aminoglutethimide;232.2783;2.0;3.0;1.3531999999999997;72.19;17.0;1;CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1
DB00358;Mefloquine;378.3122;2.0;3.0;4.447900000000002;45.15;26.0;1;OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F
DB00359;Sulfadiazine;250.277;2.0;5.0;0.8596000000000001;97.97;17.0;1;NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
DB00360;Sapropterin;241.2471;6.0;7.0;-1.7002;136.29;17.0;0;[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O
DB00361;Vinorelbine;778.947;2.0;11.0;4.753600000000003;133.86999999999998;57.0;0;[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC
DB00363;Clozapine;326.823;1.0;4.0;3.7227000000000023;30.869999999999997;23.0;1;CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
DB00364;Sucralfate;1558.67;19.0;54.0;-22.230500000000024;864.3600000000008;84.0;0;O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
DB00365;Grepafloxacin;359.3947;2.0;5.0;2.28022;74.57;26.0;1;CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O
DB00366;Doxylamine;270.3694;0.0;3.0;2.923300000000001;25.36;20.0;1;CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
DB00367;Levonorgestrel;312.4458;1.0;2.0;3.8826000000000027;37.3;23.0;1;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00368;Norepinephrine;169.1778;4.0;4.0;0.08989999999999992;86.71000000000001;12.0;1;NC[C@H](O)C1=CC(O)=C(O)C=C1
DB00369;Cidofovir;279.187;4.0;7.0;-1.6617999999999997;147.9;18.0;1;NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
DB00370;Mirtazapine;265.3529;0.0;3.0;2.4789000000000003;19.37;20.0;1;CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
DB00371;Meprobamate;218.2502;2.0;4.0;0.9834000000000005;104.63999999999999;15.0;1;CCCC(C)(COC(N)=O)COC(N)=O
DB00372;Thiethylperazine;399.616;0.0;5.0;5.0388000000000055;9.72;27.0;0;CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
DB00373;Timolol;316.42;2.0;8.0;0.5024999999999997;79.74;21.0;1;[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1
DB00374;Treprostinil;390.5131;3.0;4.0;3.5832000000000024;86.99000000000001;28.0;1;[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1
DB00376;Trihexyphenidyl;301.4662;1.0;2.0;4.330500000000004;23.47;22.0;1;OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
DB00377;Palonosetron;296.414;0.0;2.0;2.656500000000001;23.550000000000004;22.0;1;[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2
DB00378;Dydrogesterone;312.4458;0.0;2.0;4.499500000000004;34.14;23.0;1;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C
DB00379;Mexiletine;179.2588;1.0;2.0;2.02944;35.25;13.0;1;CC(N)COC1=C(C)C=CC=C1C
DB00380;Dexrazoxane;268.2691;2.0;6.0;-2.708299999999996;98.82;19.0;1;C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
DB00381;Amlodipine;408.876;2.0;7.0;2.2663;99.88000000000001;28.0;1;CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
DB00382;Tacrine;198.2637;1.0;2.0;2.695800000000001;38.91;15.0;1;NC1=C2CCCCC2=NC2=CC=CC=C12
DB00383;Oxyphencyclimine;344.4479;1.0;5.0;2.731700000000001;62.129999999999995;25.0;1;CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DB00384;Triamterene;253.2626;3.0;7.0;0.8333999999999999;129.62;19.0;1;NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1
DB00385;Valrubicin;723.651;5.0;13.0;2.4622;215.21999999999994;51.0;0;[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1
DB00387;Procyclidine;287.4397;1.0;2.0;3.940400000000003;23.47;21.0;1;OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
DB00388;Phenylephrine;167.205;3.0;3.0;0.645;52.489999999999995;12.0;1;CNC[C@H](O)C1=CC(O)=CC=C1
DB00389;Carbimazole;186.232;0.0;5.0;1.56069;36.16;12.0;1;CCOC(=O)N1C=CN(C)C1=S
DB00390;Digoxin;780.9385;6.0;14.0;2.2181000000000015;203.05999999999997;55.0;0;[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1
DB00391;Sulpiride;341.426;2.0;5.0;0.5567000000000012;101.72999999999999;23.0;1;CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
DB00392;Profenamine;312.472;0.0;3.0;5.019600000000005;6.48;22.0;0;CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
DB00393;Nimodipine;418.4403;1.0;8.0;2.9708000000000014;116.99999999999999;30.0;1;COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
DB00394;Beclomethasone dipropionate;521.042;1.0;7.0;4.086800000000004;106.97000000000003;36.0;0;[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00395;Carisoprodol;260.33;2.0;4.0;2.0227;90.65;18.0;1;CCCC(C)(COC(N)=O)COC(=O)NC(C)C
